association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,bouwerg,4,0.019899637,0.006455064,0.010798988,0.056766780583206125
feminine,bouwerg,5,0.03074503,0.020356357,0.026764957,0.0694234557603956
feminine,bouwerg,6,0.0024102926,0.015229881,0.020364933,0.05306106280387283
feminine,bouwerg,7,0.0003376603,0.013305306,0.016709281,0.0494257639799975
feminine,bouwerg,8,-0.0059890747,0.0056021214,0.007798368,0.04767211040412448
feminine,bouwerg,9,0.0137197375,0.0060313344,0.00980363,0.04406877499650547
feminine,bouwerg,10,-0.020917892,0.0023406148,-0.002485789,0.040148079266762095
feminine,bouwerg,11,-0.022970378,0.0015260577,-0.003034277,0.02383142471917226
feminine,azang,0,-0.04932691,0.01703161,0.011023411,0.030877516980379358
feminine,azang,1,-0.048036546,-0.008450121,0.020552939,0.04101333015697739
feminine,azang,2,-0.03722483,-0.00018644333,0.022074621,0.05117387021521174
feminine,azang,3,-0.023170948,0.005244255,0.022909813,0.03940405532403625
feminine,azang,4,-0.011267543,-0.013301313,0.021841927,0.04231094373530881
feminine,azang,5,-0.025476217,0.029993534,0.02709278,0.050578195115636826
feminine,azang,6,-0.017562091,0.02861625,0.026122615,0.031072873625003238
feminine,azang,7,-0.024046898,0.03398645,0.021579158,0.027587039267645337
feminine,azang,8,-0.019940436,0.023447514,0.013371395,0.02821041026292238
feminine,azang,9,0.0010321736,0.017487347,0.013668479,0.025365825380290138
feminine,azang,10,-0.0036951303,0.0219329,0.0067983503,0.022892698478447455
feminine,azang,11,-0.012114942,0.013944209,0.0039628693,0.017681106600297054
feminine,tabouhcart,0,-0.011551112,-0.0023702532,0.00032226156,0.05856754193692947
feminine,tabouhcart,1,-0.043518633,-0.020344794,-0.00470902,0.03459575512904267
feminine,tabouhcart,2,-0.015046328,-0.011083692,-2.2784949e-05,0.03703155954549478
feminine,tabouhcart,3,0.025191337,0.0022678971,-0.0033921713,0.04729537175587017
feminine,tabouhcart,4,0.039025366,-0.005279422,0.0029247343,0.05226442648207686
feminine,tabouhcart,5,0.023322105,0.017300427,0.0084179295,0.06515709831293894
feminine,tabouhcart,6,0.012144566,0.026156664,0.01318335,0.04062568699503443
feminine,tabouhcart,7,0.012507498,0.029300928,0.013908728,0.037045814956021925
feminine,tabouhcart,8,0.024155378,0.017178714,0.011498562,0.03833226483175804
feminine,tabouhcart,9,0.041862667,0.020430624,0.010626721,0.04572528277531842
feminine,tabouhcart,10,0.0075948834,0.018135965,0.0027431024,0.04204444350690245
feminine,tabouhcart,11,-0.008441329,0.010220051,0.0011233249,0.028509344632468545
feminine,steijden,0,-0.014987141,-0.011776909,0.004134263,0.05924192184092879
feminine,steijden,1,-0.0096951425,0.0027062,0.004107171,0.04372315413349099
feminine,steijden,2,0.06528497,0.021734565,0.024968067,0.03178782813846105
feminine,steijden,3,0.117830396,0.025973737,0.033874232,0.0380398382669726
feminine,steijden,4,0.07969037,0.012676507,0.034747668,0.05583539536427644
feminine,steijden,5,0.044994324,0.03815621,0.04339086,0.062366516278470695
feminine,steijden,6,0.026222467,0.03502053,0.03712987,0.0539752029412535
feminine,steijden,7,0.023882091,0.037573695,0.031757727,0.05194771539517998
feminine,steijden,8,0.025490105,0.020887613,0.022534754,0.04149955277891363
feminine,steijden,9,0.05329895,0.017321587,0.023492636,0.037606131539686005
feminine,steijden,10,0.026344478,0.019459665,0.010272172,0.03424428727469887
feminine,steijden,11,0.0023475885,0.009000301,0.0063437307,0.019972130874811235
feminine,heizebouderipen,0,0.015847817,0.026035607,0.012902585,0.07235135328902913
feminine,heizebouderipen,1,-0.0072178245,0.049642056,0.026906004,0.054283276662974715
feminine,heizebouderipen,2,0.06458902,0.040985346,0.034676477,0.045614360232543366
feminine,heizebouderipen,3,0.10016015,0.03567505,0.027995653,0.052778999997605464
feminine,heizebouderipen,4,0.0745098,0.03482777,0.031498708,0.04889228420301036
feminine,heizebouderipen,5,0.045779705,0.04882306,0.041225433,0.06507612538442666
feminine,heizebouderipen,6,0.030734181,0.040174246,0.03202359,0.04718050395264187
feminine,heizebouderipen,7,0.026187897,0.040549695,0.030297935,0.047832606901331884
feminine,heizebouderipen,8,0.031567693,0.029107094,0.019947862,0.044675787898953136
feminine,heizebouderipen,9,0.053772092,0.028831422,0.018949283,0.05653652128048881
feminine,heizebouderipen,10,0.023004413,0.029867291,0.010830759,0.04915374662165803
feminine,heizebouderipen,11,-0.0016305447,0.016486645,0.00585905,0.032067235570795445
feminine,cales,0,0.018772244,0.008623153,0.02342976,0.04369543480110002
feminine,cales,1,-0.012602985,-0.005879849,0.016716236,0.03427584439718031
feminine,cales,2,0.011614352,0.009484351,0.020435177,0.040239480884416486
feminine,cales,3,0.028940529,0.019416511,0.01362024,0.04025609086608512
feminine,cales,4,0.014033198,0.015491188,0.016927322,0.05043952384271677
feminine,cales,5,0.025979757,0.041033566,0.032461908,0.060445546915330224
feminine,cales,6,0.015705168,0.041341662,0.029627815,0.042156253828836074
feminine,cales,7,0.016266167,0.04184389,0.022869956,0.03584380166965476
feminine,cales,8,0.0038985014,0.025428414,0.010411474,0.03529439051940957
feminine,cales,9,0.018154263,0.018927693,0.0062846798,0.03650997469625913
feminine,cales,10,-0.012460291,0.016691148,-0.002318746,0.042146853948848664
feminine,cales,11,-0.018956423,0.012455642,-0.0005619791,0.03010279105422085
feminine,dijtruitie,0,-0.0015583336,-0.003968507,0.011983143,0.08175454986175294
feminine,dijtruitie,1,-0.03832531,-0.008583337,0.011770931,0.06665695423602806
feminine,dijtruitie,2,0.013390869,-0.0012872815,0.021534657,0.055575230891617464
feminine,dijtruitie,3,0.05483225,0.019537091,0.021789223,0.06794285239746232
feminine,dijtruitie,4,0.019022822,0.00018924475,0.018847676,0.07637767622156302
feminine,dijtruitie,5,-0.0038451552,0.019319355,0.023813508,0.09733783787397689
feminine,dijtruitie,6,0.0073348284,0.023568511,0.02537896,0.0781778097478998
feminine,dijtruitie,7,0.00421077,0.028224707,0.025758065,0.06578394368969748
feminine,dijtruitie,8,0.014896154,0.014752269,0.01638162,0.05896994701665525
feminine,dijtruitie,9,0.030706346,0.02162528,0.01657757,0.06546899340841525
feminine,dijtruitie,10,0.008038104,0.018313825,0.008044211,0.05931496808730003
feminine,dijtruitie,11,-0.013077915,0.007637322,0.002448662,0.036262565980338064
feminine,rmbvcom,0,0.0013206899,0.0002539456,0.0066161365,0.06216613624513352
feminine,rmbvcom,1,-0.048836857,0.008803844,0.0081790695,0.040720033446817676
feminine,rmbvcom,2,0.0060567856,0.020527184,0.014285621,0.028705551046036972
feminine,rmbvcom,3,0.038577914,0.030064732,0.003045029,0.027917159753782873
feminine,rmbvcom,4,0.043039143,0.023524314,0.012899155,0.04506187805653964
feminine,rmbvcom,5,0.05156827,0.049246967,0.026814654,0.05543658556366773
feminine,rmbvcom,6,0.020580053,0.036116302,0.02164697,0.05133490708512478
feminine,rmbvcom,7,0.014661789,0.040206432,0.021491224,0.04656694935815607
feminine,rmbvcom,8,0.01730001,0.02376473,0.012182233,0.044754467925271
feminine,rmbvcom,9,0.024991512,0.023656487,0.0072390977,0.05072188345945066
feminine,rmbvcom,10,-0.0037515163,0.018820345,-0.0022928203,0.046151685068319216
feminine,rmbvcom,11,-0.019268334,0.011755109,-0.0025220017,0.027761731331533767
feminine,atraa,0,-0.002303481,-0.010052085,-0.010752233,0.04431338083036743
feminine,atraa,1,-0.020405814,0.011241853,-0.01864354,0.05944857900786497
feminine,atraa,2,0.026561439,0.038974047,0.015513612,0.04331303162527176
feminine,atraa,3,0.04295683,0.05364108,0.014820394,0.04925118987572178
feminine,atraa,4,0.04063654,0.03352925,0.016491711,0.05667356856684011
feminine,atraa,5,0.043939054,0.059684753,0.030693395,0.049130052257740704
feminine,atraa,6,0.020154834,0.045178175,0.030438814,0.0488263797448108
feminine,atraa,7,0.020055592,0.044689775,0.025213378,0.04171959426111342
feminine,atraa,8,0.020504713,0.026118279,0.015458618,0.036150096934780176
