association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,euclikunst,2-3,0.007614374,-0.02612397,-0.012525962,0.07241705223596973
feminine,euclikunst,2-5,-0.0126081705,0.00019291043,0.011479646,0.08597188770925279
feminine,sokeman,0,0.0,0.0,0.0,0.0
feminine,sokeman,2,-0.009655058,-0.011583716,-0.023728123,0.05991937232666216
feminine,sokeman,2-3,0.022765875,-0.0357956,-0.01498703,0.05972336431214927
feminine,sokeman,2-5,-0.016209453,-0.07608926,-0.06213558,0.06728334618225189
feminine,popmivoek,0,0.0,0.0,0.0,0.0
feminine,popmivoek,2,0.008734196,0.04944837,-0.0071643023,0.07988901020994309
feminine,popmivoek,2-3,0.0020558238,0.044931784,0.025937952,0.061335262639486555
feminine,popmivoek,2-5,0.008208394,0.013222754,0.012698905,0.056977462552743594
feminine,spekgegel,0,0.0,0.0,0.0,0.0
feminine,spekgegel,2,-0.024541527,-0.018963814,-0.041712597,0.0686379444709115
feminine,spekgegel,2-3,0.0037158579,-0.02630739,-0.03533999,0.097414829340465
feminine,spekgegel,2-5,-0.03503272,-0.004086852,-0.029105067,0.08723385783760827
feminine,mijren,0,0.0,0.0,0.0,0.0
feminine,mijren,2,-0.013183057,-0.018721491,-0.018328164,0.0482455982129989
feminine,mijren,2-3,-0.031383216,0.024558127,-0.012519285,0.052342602019745554
feminine,mijren,2-5,-0.022493184,0.0017108619,-0.013867082,0.09374737239175308
feminine,dwaalbroer,0,0.0,0.0,0.0,0.0
feminine,dwaalbroer,2,-0.027278095,-0.009246558,-0.04167927,0.06589528152560611
feminine,dwaalbroer,2-3,-0.014639735,-0.04198709,-0.05234847,0.08786375906730445
feminine,dwaalbroer,2-5,-0.022577614,-0.07035518,-0.06674779,0.12837025441310124
feminine,trij,0,0.0,0.0,0.0,0.0
feminine,trij,2,-0.0013250113,-0.019951522,0.0017570986,0.09888676253273929
feminine,trij,2-3,0.010831296,-0.013856083,1.4006853e-05,0.05877521944393461
feminine,trij,2-5,-0.018018723,-0.023961633,-0.004499705,0.07538922498816301
feminine,wibben,0,0.0085451305,0.004497826,0.011794728,0.06774167545095604
feminine,wibben,2,0.00058960915,-0.0134521425,-0.030113189,0.06595284987263252
feminine,wibben,2-3,0.0029969513,0.006214738,-0.030270215,0.05004890023203051
feminine,wibben,2-5,-0.022809356,-0.015727788,-0.035351746,0.07482652830892488
feminine,abkupt,0,0.0,0.0,0.0,0.0
feminine,abkupt,2,-0.014266431,-0.033255637,-0.007743717,0.04726906135378485
feminine,abkupt,2-3,-0.012847751,-0.00026351213,0.011046088,0.06281916144736989
feminine,abkupt,2-5,0.009179324,0.0050215125,0.006197733,0.04890719687060161
feminine,trarlioos,0,0.0,0.0,0.0,0.0
feminine,trarlioos,2,-0.02246517,-0.011108965,-0.025922175,0.048136316376230004
feminine,trarlioos,2-3,-0.03338787,-0.023272425,-0.022462586,0.04751344109850536
feminine,trarlioos,2-5,0.016577661,0.034953922,0.016903672,0.03515232084093175
feminine,benternagel,0,0.0,0.0,0.0,0.0
feminine,benternagel,2,-0.018189847,0.02641502,-0.018695125,0.06500397801262027
feminine,benternagel,2-3,-0.009714872,0.06630126,-0.015916355,0.036433810724626856
feminine,benternagel,2-5,-0.045817465,0.008002818,-0.036907453,0.057699365121615616
feminine,kogeren,0,0.0,0.0,0.0,0.0
feminine,kogeren,2,0.00448364,-0.003587246,-0.029178541,0.08166749377474505
feminine,kogeren,2-3,-0.02791974,-0.020853132,-0.038455054,0.04892449881725052
feminine,kogeren,2-5,-0.023084015,-0.023425028,-0.036848117,0.06816286725414543
feminine,heggioso,0,0.0,0.0,0.0,0.0
feminine,heggioso,2,-0.028233767,0.0090966225,-0.015745673,0.05269494613650183
feminine,heggioso,2-3,0.006003052,0.0020485818,-0.019712787,0.05210114363294482
feminine,heggioso,2-5,-0.007778913,-0.02901186,-0.015140118,0.0373165315280338
feminine,monja,0,0.06586304,0.056932002,0.060407523,0.07949281699285178
feminine,monja,2,0.05864942,0.05809343,0.041660026,0.055957460152145685
feminine,monja,2-3,-0.03658563,0.032591105,0.0093716625,0.09081315453326953
feminine,monja,2-5,0.05069363,0.07111153,0.051882207,0.09329946363292112
feminine,drongend,0,0.0,0.0,0.0,0.0
feminine,drongend,2,-0.02447635,-0.0061596334,-0.034787625,0.08179676226687382
feminine,drongend,2-3,-0.0043700933,-0.011634439,-0.022172665,0.07955245151822103
feminine,drongend,2-5,-0.011234283,-0.023155272,-0.050867666,0.08911790170330697
feminine,angeitinen,0,0.0,0.0,0.0,0.0
feminine,angeitinen,2,-0.022439659,0.012172461,-0.0180727,0.12305934025431149
feminine,angeitinen,2-3,-0.023970008,0.011495292,-0.012987006,0.07437743614718909
feminine,angeitinen,2-5,-0.015561581,0.005994141,-0.015430702,0.07365978718252639
feminine,scuftisch,0,0.0,0.0,0.0,0.0
feminine,scuftisch,2,-0.036427677,-0.024869144,-0.060714707,0.09005721275447177
feminine,scuftisch,2-3,-0.017007828,-0.026791811,-0.0345686,0.07135463990567358
feminine,scuftisch,2-5,-0.01062566,-0.03609827,-0.05144306,0.09464358106741798
feminine,advosogen,0,0.0,0.0,0.0,0.0
feminine,advosogen,2,-0.028528124,0.0037255883,-0.0202842,0.09825505253944343
feminine,advosogen,2-3,-0.010904908,0.042321414,0.008722825,0.06154930993682233
feminine,advosogen,2-5,-0.005800873,0.02981317,-0.003461774,0.05294601040937849
feminine,draalplaats,0,0.0,0.0,0.0,0.0
feminine,draalplaats,2,-0.014884025,0.003059864,-0.03200673,0.05833030525008746
feminine,draalplaats,2-3,-0.053464845,-0.006922871,-0.03755851,0.054750346788523044
feminine,draalplaats,2-5,-0.0024790168,-0.0066607594,-0.017299833,0.05283856915549523
feminine,braamstaart,0,0.0,0.0,0.0,0.0
feminine,braamstaart,2,-0.047651827,-0.0008136034,-0.020683171,0.05155533646904768
feminine,braamstaart,2-3,-0.069484055,0.013997346,-0.02687985,0.05884964417949705
feminine,braamstaart,2-5,-0.028141081,0.029443711,-0.029203411,0.101682601121975
feminine,vosnelijk,0,0.0,0.0,0.0,0.0
feminine,vosnelijk,2,-0.041482806,-0.019526452,-0.03993378,0.0870855439949676
feminine,vosnelijk,2-3,-0.05849144,0.0010859966,-0.025351593,0.0742234052904666
feminine,vosnelijk,2-5,-0.062117517,-0.017755628,-0.03729821,0.11435178820830214
feminine,meerkrag,0,0.0,0.0,0.0,0.0
feminine,meerkrag,2,-0.0075413287,0.013012946,-0.009473851,0.07801492506275166
feminine,meerkrag,2-3,-0.026008815,0.0062601864,-0.02099958,0.05178395771548289
feminine,meerkrag,2-5,-0.0059780777,0.040509894,-0.004920074,0.05664041741102917
feminine,wonderpand,0,0.0,0.0,0.0,0.0
feminine,wonderpand,2,-0.04256326,0.009824246,-0.02702,0.06702207324094345
feminine,wonderpand,2-3,-0.017194271,0.019092828,-0.023294108,0.07152836949288623
