association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,stsij,2-3,-0.004873246,-0.009847552,-0.016254863,0.06187190228412053
feminine,stsij,2-5,-0.03694746,-0.034438133,-0.027667671,0.09033526852967137
feminine,zoodootogrames,0,0.0,0.0,0.0,0.0
feminine,zoodootogrames,2,0.013643891,0.0065577924,-0.026092224,0.0918654885445168
feminine,zoodootogrames,2-3,-0.018520474,-0.053373963,-0.031838253,0.04830626082198745
feminine,zoodootogrames,2-5,-0.022149354,-0.03826937,-0.035846137,0.06116392666173925
feminine,twitof,0,0.0,0.0,0.0,0.0
feminine,twitof,2,-0.029250354,-0.01150021,-0.016910583,0.05855614130723299
feminine,twitof,2-3,0.029727817,0.040888235,-0.0018189498,0.05522447100351337
feminine,twitof,2-5,0.011359036,0.030585587,0.005594682,0.0513484120957211
feminine,holdema,0,0.0,0.0,0.0,0.0
feminine,holdema,2,0.022922605,0.034391582,0.010134173,0.07250984268955027
feminine,holdema,2-3,0.038849935,0.030262023,0.010805432,0.06324967403054582
feminine,holdema,2-5,-0.030127838,0.005058259,-0.015801612,0.08453761618416691
feminine,explosociao,0,0.0,0.0,0.0,0.0
feminine,explosociao,2,-0.0064777434,0.027631879,-0.009075631,0.08524602982534786
feminine,explosociao,2-3,-0.018046886,0.011108398,-0.014653962,0.07569989982423396
feminine,explosociao,2-5,0.02547291,0.016554162,-0.015831508,0.08901893842877136
feminine,vitowena,0,0.0,0.0,0.0,0.0
feminine,vitowena,2,0.034470648,0.05446866,0.022839786,0.07090252767277042
feminine,vitowena,2-3,-0.003733486,0.07818216,0.030825706,0.04681541957857901
feminine,vitowena,2-5,0.020221531,0.09053877,0.032998536,0.05128505335578182
feminine,bengen,0,0.01311937,-0.0012922585,-0.027321989,0.04642374418184394
feminine,bengen,2,0.0029368103,-0.01603344,-0.02171278,0.06874454839722963
feminine,bengen,2-3,-0.034957886,-0.028345764,-0.04245244,0.04530491734643906
feminine,bengen,2-5,0.016276091,0.05262646,-0.00072176714,0.09389519375664444
good,pkfth,0,0.0,0.0,0.0,0.0
good,pkfth,2,0.04997766,-0.010005474,0.024147004,0.08864281173865228
good,pkfth,2-3,-0.0066836625,-0.002096355,-0.006331262,0.04695404609992193
good,pkfth,2-5,-0.022429258,-0.07412845,-0.041260753,0.062182532865709
good,niwourg,0,0.0,0.0,0.0,0.0
good,niwourg,2,0.038740844,-0.07012412,0.007874591,0.05387532264395463
good,niwourg,2-3,0.014829546,0.044743627,0.004246954,0.06591164947172072
good,niwourg,2-5,0.0033528209,-0.015702933,-0.0017240217,0.0662818718608567
good,milberch,0,0.0,0.0,0.0,0.0
good,milberch,2,0.007768959,-0.11932662,-0.02493608,0.07976630021910744
good,milberch,2-3,0.048123807,0.022071183,-0.0035799255,0.07720409269021727
good,milberch,2-5,0.030513644,-0.08056983,-0.0006736914,0.09897494229005248
good,adazine,0,0.0,0.0,0.0,0.0
good,adazine,2,0.05017537,-0.16802827,-0.025400251,0.09437112882392346
good,adazine,2-3,0.02033022,-0.13457057,-0.028234724,0.0923529784437145
good,adazine,2-5,-0.0030323714,-0.095235035,-0.018088887,0.06344539170435816
good,lomee,0,0.0,0.0,0.0,0.0
good,lomee,2,0.012326956,-0.039811194,-0.012471215,0.10012019764233264
good,lomee,2-3,0.05526814,0.017874599,0.008343453,0.06613387318237667
good,lomee,2-5,0.06847815,-0.032919645,0.039272718,0.05788233130359649
good,kniversol,0,0.0,0.0,0.0,0.0
good,kniversol,2,0.044728488,-0.07826397,-0.000795112,0.06712957493968146
good,kniversol,2-3,0.037978828,0.068028465,0.016038593,0.05869678141056856
good,kniversol,2-5,0.05151619,-0.021029234,0.010312816,0.035434481221308205
good,brins,0,0.08190173,0.047600895,0.056808375,0.0684595600047489
good,brins,2,0.05624193,-0.06670174,-0.009791646,0.07998188562500565
good,brins,2-3,0.031177104,0.057256997,0.0034652827,0.05862202359561012
good,brins,2-5,0.03124395,-0.05369255,0.009374221,0.0618799736240816
good,aribizznika,0,0.0,0.0,0.0,0.0
good,aribizznika,2,0.05738756,-0.11692768,-0.013504674,0.060105776280081055
good,aribizznika,2-3,0.046963632,0.009925067,-0.0046264133,0.06616348532621902
good,aribizznika,2-5,0.09296219,-0.006894499,0.031238936,0.05435084278380827
good,stale,0,0.003116697,-0.0152896345,0.009827861,0.0817271055194948
good,stale,2,-0.020367831,-0.12089941,-0.028330214,0.09872468125824854
good,stale,2-3,0.0048790574,0.033988774,-0.013153579,0.08949910797741503
good,stale,2-5,0.0260856,0.020895213,0.0062897303,0.06372809458573674
good,midewi,0,0.0,0.0,0.0,0.0
good,midewi,2,0.014882088,-0.079873025,-0.015553285,0.07606206828718144
good,midewi,2-3,0.0027894676,0.012347907,0.011545854,0.05778378106776416
good,midewi,2-5,0.0083991885,-0.046366982,0.02276361,0.08758915484627501
good,legiskens,0,0.0,0.0,0.0,0.0
good,legiskens,2,0.036051005,0.010199428,-0.016951334,0.05966627685158531
good,legiskens,2-3,0.090936065,0.06080073,-0.00046945966,0.08283185822572921
good,legiskens,2-5,0.05551222,0.047969222,-0.0047196695,0.07083731070681346
good,patalow,0,0.0,0.0,0.0,0.0
good,patalow,2,0.046970963,-0.04730168,-0.009681661,0.06927757762162874
good,patalow,2-3,0.028245628,-0.055876285,-0.028426101,0.0897416643994371
good,patalow,2-5,0.047403693,-0.04073158,0.003111086,0.056718905796147065
good,bertingermas,0,0.0,0.0,0.0,0.0
good,bertingermas,2,0.06938627,-0.06734049,-0.01067958,0.07304918928101196
good,bertingermas,2-3,0.080259025,0.08180842,0.016961465,0.05781358648580877
good,bertingermas,2-5,0.06469235,0.0207192,0.005356812,0.0733057159838324
good,tossi,0,0.06385383,-0.019787729,0.021737214,0.057348743323312606
good,tossi,2,0.044468045,-0.093363434,-0.0008016343,0.07425895969461915
good,tossi,2-3,0.07823266,-0.007058412,0.016966129,0.08954673891085453
good,tossi,2-5,0.05183749,0.019382805,0.03761222,0.0689637780789146
good,chaagulet,0,0.0,0.0,0.0,0.0
good,chaagulet,2,0.022799611,-0.10392451,-0.03327135,0.08194212954301473
good,chaagulet,2-3,0.038140208,-0.08869049,-0.008704085,0.061849776898371435
good,chaagulet,2-5,0.04873745,-0.066386715,0.025663037,0.054047511829711466
good,bouwerg,0,0.0,0.0,0.0,0.0
good,bouwerg,2,0.03421831,0.005076587,0.022612646,0.0665287997727222
good,bouwerg,2-3,0.009823799,-0.044972926,-0.003189186,0.06633340823516339
good,bouwerg,2-5,0.036578,-0.018358976,0.016701454,0.05992804659627311
good,azang,0,0.0,0.0,0.0,0.0
good,azang,2,0.026193619,-0.1553734,-0.028689595,0.08737585795937021
good,azang,2-3,-0.020300508,-0.060169965,-0.019351033,0.06090330760193839
good,azang,2-5,0.011132672,-0.039349824,-0.004675721,0.09059272470910566
good,tabouhcart,0,0.0,0.0,0.0,0.0
good,tabouhcart,2,0.049177438,-0.04719448,-0.0008370777,0.0589822111143364
good,tabouhcart,2-3,0.013703585,-0.044469923,-0.012961643,0.0583785994589623
good,tabouhcart,2-5,0.06712499,0.04460311,0.02308656,0.056405706601153974
good,steijden,0,0.0,0.0,0.0,0.0
good,steijden,2,0.011061937,-0.0070166886,-0.0063446043,0.07498886825483587
good,steijden,2-3,-0.005100906,0.072847515,0.0038971151,0.06266885166370162
good,steijden,2-5,0.004411459,0.065534025,0.027858514,0.07927756097786844
good,heizebouderipen,0,0.0,0.0,0.0,0.0
good,heizebouderipen,2,0.06642407,-0.0034680367,-0.0052828486,0.052895692169845715
good,heizebouderipen,2-3,0.012482703,-0.06813151,-0.014008197,0.05643354989614715
good,heizebouderipen,2-5,0.007256329,-0.0032046735,-0.0006575059,0.051919997918623215
good,cales,0,0.12374601,-0.050097093,0.05315105,0.08632165487562625
good,cales,2,0.034029603,-0.054290622,-0.009139414,0.08772799492462421
good,cales,2-3,0.039282456,-0.00260517,-0.0029048373,0.09455187903485794
good,cales,2-5,0.066579476,-0.07303475,0.024549698,0.08568409926763398
good,dijtruitie,0,0.0,0.0,0.0,0.0
good,dijtruitie,2,0.031028658,-0.06343827,-0.014792051,0.06583995441120798
good,dijtruitie,2-3,-0.013260126,0.08070183,0.018672338,0.05805605903314929
good,dijtruitie,2-5,0.03179595,0.026753396,0.031831574,0.057334777567942974
good,rmbvcom,0,0.0,0.0,0.0,0.0
good,rmbvcom,2,0.07685584,-0.07451755,-0.01345337,0.09620481484772071
good,rmbvcom,2-3,0.022365868,0.05922453,-0.0098245945,0.06335187917623851
good,rmbvcom,2-5,0.03335616,0.041420996,0.0023573393,0.07770066656630077
good,atraa,0,0.0,0.0,0.0,0.0
good,atraa,2,0.0026029944,-0.095710754,-0.014663755,0.058810522512798453
good,atraa,2-3,-0.016426802,-0.027613163,-0.0044952976,0.054064409034159516
good,atraa,2-5,-0.0044195354,-0.05832486,-0.016561953,0.057359947575953744
good,ubbvii,0,0.0,0.0,0.0,0.0
good,ubbvii,2,0.07918075,-0.13180235,-0.029943576,0.09030432920717349
good,ubbvii,2-3,0.069872454,0.0026407838,-0.008842046,0.07449017634524928
good,ubbvii,2-5,0.06745252,0.0015499294,0.003326723,0.04645000958573475
good,sueltuis,0,0.0,0.0,0.0,0.0
good,sueltuis,2,0.057515472,-0.035488725,0.002535675,0.07714741138789896
good,sueltuis,2-3,0.053009897,0.09784916,0.027587237,0.07755387882915084
good,sueltuis,2-5,0.04468608,-0.016126215,0.014182522,0.06937810461834323
good,sakka,0,0.01826948,-0.030812532,0.01082487,0.05712179604324063
good,sakka,2,0.050606668,-0.12694164,0.0052172504,0.07907477855517195
good,sakka,2-3,0.015532985,0.020429224,-0.0059351316,0.04687713081761996
good,sakka,2-5,0.018054128,-0.04823032,-0.006453727,0.0633680700257835
good,gekyaycom,0,0.0,0.0,0.0,0.0
good,gekyaycom,2,0.042724818,-0.06758401,-0.0076152636,0.08512028461807153
good,gekyaycom,2-3,0.034408003,-0.014125943,-0.0010283656,0.0543519629980084
good,gekyaycom,2-5,0.040719986,-0.058198124,-0.0015659471,0.04488666595487085
good,bijvedinge,0,0.0,0.0,0.0,0.0
good,bijvedinge,2,0.049743086,-0.08714113,-0.027582169,0.07228984298086838
good,bijvedinge,2-3,0.074388236,0.012763768,0.012650957,0.05993949315624994
good,bijvedinge,2-5,0.008257657,-0.035757482,0.013745781,0.07134479147284159
good,danden,0,0.0,0.0,0.0,0.0
good,danden,2,0.021911383,-0.094563454,-0.010448721,0.0791391501190415
good,danden,2-3,0.04236096,-0.0030117333,0.01250434,0.05851452557762201
good,danden,2-5,0.010854572,-0.062325925,0.0025057588,0.07143826091666489
good,keyergo,0,0.0,0.0,0.0,0.0
good,keyergo,2,0.06877568,-0.042444617,0.01554199,0.06795465347845459
good,keyergo,2-3,0.08835168,0.051677153,0.02652394,0.051505241789009566
good,keyergo,2-5,0.057154372,0.03669858,0.0018077624,0.04208626023811954
good,svoneusio,0,0.0,0.0,0.0,0.0
good,svoneusio,2,0.06990358,-0.06703207,-0.005904865,0.06243013597343312
good,svoneusio,2-3,0.066637516,-0.0692513,-0.006455266,0.06693949197829199
good,svoneusio,2-5,0.01826641,-0.05114402,-0.018446349,0.07196793586023659
good,itayle,0,0.0,0.0,0.0,0.0
good,itayle,2,0.0454787,-0.15055251,-0.025267737,0.09074195948000244
good,itayle,2-3,-0.0067611337,-0.01849261,-0.0044876034,0.07842363263456079
good,itayle,2-5,0.01426515,-0.0060911775,-0.006676408,0.07130389843029022
good,surajons,0,0.0,0.0,0.0,0.0
good,surajons,2,0.021417558,-0.0669069,-0.0072289766,0.07110962755937514
good,surajons,2-3,0.043537453,0.05193852,0.0066866674,0.05209801536488344
good,surajons,2-5,0.013600528,-0.040484995,-0.01793571,0.0582756048023998
good,vetenzo,0,0.0,0.0,0.0,0.0
good,vetenzo,2,0.05103782,-0.06256375,-0.0052545755,0.05062240966671943
good,vetenzo,2-3,0.022957206,-0.08841801,-0.012155802,0.06405510249109878
good,vetenzo,2-5,0.058881238,0.016339198,0.039513145,0.05252621326944906
good,uptiseneeus,0,0.0,0.0,0.0,0.0
good,uptiseneeus,2,0.056105137,-0.11008519,-0.025956307,0.09424589551296961
good,uptiseneeus,2-3,-0.033124894,-0.073052585,-0.050977707,0.08090104627984783
good,uptiseneeus,2-5,0.024694175,0.007946432,-0.009864721,0.07034381195745193
good,thoemaility,0,0.0,0.0,0.0,0.0
good,thoemaility,2,0.07542184,0.01330775,0.02594283,0.05829524057024933
good,thoemaility,2-3,0.09613618,0.109629005,0.02791797,0.05990122903832083
good,thoemaility,2-5,0.054753512,0.04875265,0.011900188,0.07036441965611187
good,artivilan,0,0.0,0.0,0.0,0.0
good,artivilan,2,0.039941996,-0.060281694,-0.024500415,0.06830553932186732
good,artivilan,2-3,0.006612867,0.0012097061,-0.0077462387,0.08029933358596728
good,artivilan,2-5,0.067575365,0.034765244,0.036938425,0.07104359130662108
good,renfronge,0,0.0,0.0,0.0,0.0
good,renfronge,2,0.0041220486,-0.1022802,-0.040255018,0.07784920829566845
good,renfronge,2-3,0.0148944855,0.0041662455,-0.006866218,0.0770560447722626
good,renfronge,2-5,-0.0029781759,0.023281306,-0.004746286,0.07589239113578455
good,disevente,0,0.0,0.0,0.0,0.0
good,disevente,2,0.022595108,-0.07036942,-0.039766,0.09183229108164603
good,disevente,2-3,0.079637915,-0.012822211,0.00046988035,0.06649862904273783
good,disevente,2-5,0.03624028,-0.04690343,-0.0023673547,0.04682571084727366
good,frissa,0,0.077888995,-0.02626735,0.03712258,0.07428589719703807
good,frissa,2,0.0727109,-0.08162078,0.0033975947,0.08122281367045849
good,frissa,2-3,-0.011697084,-0.071588784,-0.012595617,0.0853162466569666
good,frissa,2-5,0.10679695,-0.026279747,0.07495439,0.09873615176845933
good,bempli,0,0.0,0.0,0.0,0.0
good,bempli,2,0.05382067,-0.054558396,0.0012511377,0.06898799755504006
good,bempli,2-3,0.044417664,0.080177605,0.016026951,0.05120531329151784
good,bempli,2-5,-0.00527972,-0.0067667365,-0.0038010688,0.06674066306003844
good,poondoord,0,0.0,0.0,0.0,0.0
good,poondoord,2,0.011513293,-0.12267956,-0.04934665,0.07950344252049327
good,poondoord,2-3,0.03313461,-0.0013886094,-0.0027732092,0.0545173023142965
good,poondoord,2-5,0.0069213808,-0.029611856,-0.009705958,0.06724432175379302
good,mazzageldent,0,0.0,0.0,0.0,0.0
good,mazzageldent,2,0.09973478,-0.092059314,-0.011310951,0.07916044174940992
good,mazzageldent,2-3,0.027148336,0.092772275,-0.005456455,0.07514468569520809
good,mazzageldent,2-5,0.010182977,0.019099116,-0.012971155,0.07193214565231253
good,klautivertnet,0,0.0,0.0,0.0,0.0
good,klautivertnet,2,0.03790167,-0.0661276,-0.018016346,0.06904408994894698
good,klautivertnet,2-3,0.04570228,0.073764116,0.0069993595,0.0595006965906475
good,klautivertnet,2-5,0.014385581,0.050338984,0.018076653,0.06374284571468987
good,boodeman,0,0.0,0.0,0.0,0.0
good,boodeman,2,0.06872484,-0.042652637,-0.0049699275,0.05531409953318094
good,boodeman,2-3,0.012971222,0.06285599,0.016854014,0.057343552495527944
good,boodeman,2-5,0.07576266,0.028883398,0.04151458,0.06836471877328547
good,sminweje,0,0.0,0.0,0.0,0.0
good,sminweje,2,0.0024299622,-0.079582006,-0.0035760158,0.08368597413620663
good,sminweje,2-3,0.017472982,-0.07774454,-0.00039764488,0.06814312449342853
good,sminweje,2-5,0.013701379,-0.040099114,0.010251361,0.09187832728997763
good,mucheera,0,0.0,0.0,0.0,0.0
good,mucheera,2,0.028548568,-0.061870992,0.0038135345,0.09019612062900893
good,mucheera,2-3,0.04567495,-0.042500824,-0.0032687366,0.069562976810247
good,mucheera,2-5,0.040001452,-0.039215684,0.005287088,0.07728534634354442
good,hetwortenhuur,0,0.0,0.0,0.0,0.0
good,hetwortenhuur,2,0.080148935,0.009614885,0.004760154,0.05175326660274047
good,hetwortenhuur,2-3,0.06416151,-0.056316286,0.0041961833,0.06229360034854707
good,hetwortenhuur,2-5,-0.019889057,-0.08368707,-0.040727664,0.09712111718960344
good,marboumbh,0,0.0,0.0,0.0,0.0
good,marboumbh,2,0.036896765,-0.03298253,0.0020727064,0.04460095755400199
good,marboumbh,2-3,0.017515391,-0.025194794,-0.00948952,0.05493665884196383
good,marboumbh,2-5,0.059506297,-0.056509554,0.009240618,0.04762021650877355
good,dareij,0,0.0,0.0,0.0,0.0
good,dareij,2,0.012334973,0.006815374,-0.011418743,0.07658216129108061
good,dareij,2-3,0.03884074,-0.00067564845,0.011693815,0.0760127937303221
good,dareij,2-5,0.03420773,0.03843072,0.021495517,0.07694945145082893
good,reatonk,0,0.0,0.0,0.0,0.0
good,reatonk,2,0.032977134,-0.04882613,-0.017962512,0.061582911219239596
good,reatonk,2-3,0.009683788,-0.06658259,-0.014571704,0.06230530925368751
good,reatonk,2-5,0.008038819,-0.06829789,-0.017027333,0.05422022773188266
good,ozent,0,0.0,0.0,0.0,0.0
good,ozent,2,-0.009944588,-0.13378748,-0.035018466,0.10236562866302697
good,ozent,2-3,0.037128985,0.023042887,0.01796834,0.07107845969885487
good,ozent,2-5,0.015495777,-0.09770632,-0.00424289,0.07320077679123732
good,foommerg,0,0.0,0.0,0.0,0.0
good,foommerg,2,0.02939406,-0.05401349,-0.016311154,0.06859799698866183
good,foommerg,2-3,0.025305241,0.08934881,0.028398445,0.06098194663967055
good,foommerg,2-5,-0.0043185353,-0.034016132,-0.01340888,0.08061840806671625
good,haroma,0,0.0,0.0,0.0,0.0
good,haroma,2,0.05759883,-0.102386266,-0.001842703,0.0915176019017053
good,haroma,2-3,0.032099813,-0.08759451,-0.0011982219,0.06196078701972605
good,haroma,2-5,0.052694708,-0.045196295,0.022101091,0.05401253338174135
good,eserfysen,0,0.0,0.0,0.0,0.0
good,eserfysen,2,0.056463987,0.014951706,0.014604158,0.07437136293582236
good,eserfysen,2-3,0.07761529,0.07435885,0.010725715,0.07590668009196021
good,eserfysen,2-5,0.030906469,0.09697464,0.010505287,0.07693737771751206
good,urlwytecoffen,0,0.0,0.0,0.0,0.0
good,urlwytecoffen,2,0.048677772,-0.06516519,-0.027251197,0.07008753989202202
good,urlwytecoffen,2-3,0.07273501,-0.054750413,0.0005316451,0.060571058119887514
good,urlwytecoffen,2-5,0.037467808,-0.055081636,-0.0007922512,0.059784424309049435
good,crubi,0,0.0,0.0,0.0,0.0
good,crubi,2,0.056849092,-0.13307786,-0.0069596837,0.09586155681412228
good,crubi,2-3,0.02082631,-0.05776885,-0.001687847,0.05368314153853722
good,crubi,2-5,0.010409862,-0.11269046,0.0027352308,0.06015148383927478
good,livestoffix,0,0.0,0.0,0.0,0.0
good,livestoffix,2,0.08427659,-0.07618511,-0.010109131,0.07150830235808911
good,livestoffix,2-3,0.0719368,-0.06422253,-0.0034545013,0.060877441725801305
good,livestoffix,2-5,0.07507682,0.02208227,0.029124925,0.03810115656852561
good,imjndankamp,0,0.0,0.0,0.0,0.0
good,imjndankamp,2,0.060329854,-0.0746004,0.012835917,0.061751003454019515
good,imjndankamp,2-3,0.049194306,0.010966748,0.0137475375,0.06076374936182412
good,imjndankamp,2-5,0.016017199,0.043881774,0.013832172,0.06555478037537883
good,swenhuipert,0,0.0,0.0,0.0,0.0
good,swenhuipert,2,0.05460134,0.0034673512,0.021465613,0.0707052836431103
good,swenhuipert,2-3,0.011652887,-0.03743708,0.00754374,0.07377372508592349
good,swenhuipert,2-5,0.023324966,0.0087836385,-0.014854585,0.06023753073511549
good,jurjaillaate,0,0.0,0.0,0.0,0.0
good,jurjaillaate,2,0.018331826,-0.039441407,-0.0036619322,0.053403937172376764
good,jurjaillaate,2-3,0.056524813,0.0063788295,-0.0055686235,0.06829495119035363
good,jurjaillaate,2-5,0.019530803,0.029720306,0.007964704,0.06508738023195809
good,thewinquijs,0,0.0,0.0,0.0,0.0
good,thewinquijs,2,0.07441914,0.013623118,0.015294569,0.06740351372772568
good,thewinquijs,2-3,0.0548324,0.06545186,0.008150823,0.0657013300209384
good,thewinquijs,2-5,0.061223656,0.018794537,0.009917423,0.06761159619199619
good,rudel,0,0.0015408695,0.0031040013,-0.015189751,0.06138635114279971
good,rudel,2,0.046306103,-0.08554149,-0.009965396,0.07341733018882081
good,rudel,2-3,0.053951353,-0.009352356,0.012022442,0.07173149110505593
good,rudel,2-5,0.05110407,-0.035637587,0.028981816,0.09146310106108381
good,stathul,0,0.0,0.0,0.0,0.0
good,stathul,2,0.020344943,-0.039957106,0.0057796324,0.05484909000713878
good,stathul,2-3,-0.014884055,0.027283937,-0.023218656,0.06431091036629981
good,stathul,2-5,0.016216695,-0.04483825,-0.0015908707,0.05888600973711465
good,blagtertijzen,0,0.0,0.0,0.0,0.0
good,blagtertijzen,2,0.032093376,-0.019543678,-0.022429029,0.05886387152467303
good,blagtertijzen,2-3,0.026440114,0.064220965,-0.017142033,0.06709030142882043
good,blagtertijzen,2-5,-0.008243799,0.050020635,-0.009857409,0.07229247754179975
good,jagnifirce,0,0.0,0.0,0.0,0.0
good,jagnifirce,2,0.056791574,-0.089744896,-0.023320269,0.07352517454125973
good,jagnifirce,2-3,-0.04660198,-0.084237754,-0.050938915,0.05725404694545043
good,jagnifirce,2-5,-0.0073007047,-0.109014094,-0.026984178,0.07192613788322198
good,amsaddi,0,0.0,0.0,0.0,0.0
good,amsaddi,2,0.085202515,-0.13855484,0.0038472312,0.07403494322744185
good,amsaddi,2-3,0.06675573,-0.00075906515,0.029155327,0.05723225993219539
good,amsaddi,2-5,0.029902637,-0.033664078,0.002693889,0.054134007478853864
good,balinx,0,0.0,0.0,0.0,0.0
good,balinx,2,0.05594057,-0.078626186,-0.006325642,0.059904783511407614
good,balinx,2-3,0.05114293,0.08207002,0.012231421,0.0641859651503228
good,balinx,2-5,0.06337656,-0.014953405,0.026580198,0.048798812173806806
good,dialco,0,0.0,0.0,0.0,0.0
good,dialco,2,0.06472567,-0.07121235,-0.003441007,0.06827775987744603
good,dialco,2-3,0.045876324,0.022279024,0.0035072411,0.049254794395124334
good,dialco,2-5,0.05669272,0.039812535,0.03803684,0.0510005251516157
good,oliebaz,0,0.0,0.0,0.0,0.0
good,oliebaz,2,0.055420756,-0.08939132,-0.009275186,0.0768304591463401
good,oliebaz,2-3,0.026600331,-0.029740632,0.01662624,0.07331654588762361
good,oliebaz,2-5,-0.039048076,-0.06972447,-0.040291674,0.07492707452244103
good,truggels,0,0.0,0.0,0.0,0.0
good,truggels,2,0.039110392,-0.112778634,-0.018546531,0.06289950109716633
good,truggels,2-3,0.025892824,0.07004133,0.022125635,0.0489019670035437
good,truggels,2-5,0.009280831,0.006965935,0.0172524,0.062360733185063744
good,divisit,0,0.0,0.0,0.0,0.0
good,divisit,2,0.034472495,-0.041730106,-0.029233228,0.09193992122110965
good,divisit,2-3,0.009808898,0.033189684,-0.027320562,0.07246281166429142
good,divisit,2-5,0.0030993968,-0.017732099,0.0018285123,0.07143080350781537
good,humbrelt,0,0.0,0.0,0.0,0.0
good,humbrelt,2,0.0476605,-0.06304318,-0.010719387,0.06089990698795251
good,humbrelt,2-3,0.049533248,-0.037451714,-0.002097408,0.11280094878136092
good,humbrelt,2-5,-0.00029441714,-0.04338926,-0.013664558,0.0646445257323003
good,zeusingers,0,0.0,0.0,0.0,0.0
good,zeusingers,2,0.070919186,-0.07282612,-0.0040112636,0.053745245813378896
good,zeusingers,2-3,0.0014928877,0.034966975,-0.006423791,0.04159541280496207
good,zeusingers,2-5,0.010499805,-0.079123735,-0.007966336,0.05893615968854952
good,whiski,0,0.07836375,-0.0051561594,0.04520575,0.06550035645801068
good,whiski,2,0.03710559,-0.10709065,-0.0004624499,0.08717075225502262
good,whiski,2-3,0.03838466,-0.014623851,-0.002928,0.07662696180449804
good,whiski,2-5,0.049490094,-0.04738134,0.024660435,0.07145288665026016
good,mabsuppoep,0,0.0,0.0,0.0,0.0
good,mabsuppoep,2,0.06753805,-0.08581257,-0.009491515,0.05850745840598378
good,mabsuppoep,2-3,0.015417188,0.06300348,-0.009289364,0.0607391523019925
good,mabsuppoep,2-5,-0.020602822,-0.049114943,-0.022731213,0.04822035432499586
good,valtmannallauty,0,0.0,0.0,0.0,0.0
good,valtmannallauty,2,0.05847767,-0.02498132,-0.0025863554,0.052127013913564064
good,valtmannallauty,2-3,0.036085993,0.033122152,-0.001310503,0.04543770702917009
good,valtmannallauty,2-5,0.013008505,-0.0051439404,-0.007955539,0.06208667955258719
good,twoost,0,0.0,0.0,0.0,0.0
good,twoost,2,0.062984586,-0.07779011,-0.022053707,0.07191882818573674
good,twoost,2-3,0.020699978,0.08261526,0.017377593,0.08637679053119303
good,twoost,2-5,0.06816253,-0.023500562,0.015459247,0.07486412883848996
good,cypitar,0,0.0,0.0,0.0,0.0
good,cypitar,2,0.040896416,-0.1278058,-0.043920446,0.10452883959957626
good,cypitar,2-3,0.023420572,-0.11408709,-0.032668743,0.07833495835521408
good,cypitar,2-5,0.048219457,-0.081424594,-0.006254014,0.06876675268907151
good,hetomonotijk,0,0.0,0.0,0.0,0.0
good,hetomonotijk,2,0.03194815,-0.04980296,-0.03355087,0.0919839494908222
good,hetomonotijk,2-3,0.036093324,0.010697901,-0.02900186,0.0809662894142305
good,hetomonotijk,2-5,0.01732874,-0.04999554,-0.047539737,0.0866814511649622
good,mvama,0,0.0,0.0,0.0,0.0
good,mvama,2,0.06464276,-0.03880489,0.016076999,0.07967545287377904
good,mvama,2-3,0.07315019,0.0011917651,-0.025168154,0.07289133916363941
good,mvama,2-5,0.075508595,0.015578747,0.016276954,0.03705573597316824
good,manraco,0,0.0,0.0,0.0,0.0
good,manraco,2,0.094971,-0.11326957,0.0058061876,0.06840539132764747
good,manraco,2-3,0.07972568,0.010319054,0.010135751,0.06653108153606317
good,manraco,2-5,0.0782008,-0.04780662,0.021588502,0.06559496970176287
good,heealk,0,0.0,0.0,0.0,0.0
good,heealk,2,0.035834104,0.0031848252,0.014453576,0.07598299977409044
good,heealk,2-3,0.104705006,-0.0036013275,0.016900603,0.053845343614492155
good,heealk,2-5,0.11129224,0.017651618,0.04058902,0.05912646876634399
good,taxonmusie,0,0.0,0.0,0.0,0.0
good,taxonmusie,2,0.11050901,-0.090242475,0.0004436926,0.09628309440300996
good,taxonmusie,2-3,0.04987833,-0.033261925,-0.02264049,0.07163531985758717
good,taxonmusie,2-5,0.030329078,-0.054070026,-0.035376195,0.08882590791859368
good,burami,0,0.0,0.0,0.0,0.0
good,burami,2,0.029464364,-0.13064566,-0.006121067,0.08152065714238166
good,burami,2-3,0.033067346,0.025333494,0.016732477,0.05601688923267021
good,burami,2-5,-0.010890365,-0.05791354,-0.018160794,0.05860972584050163
good,ausoca,0,0.0,0.0,0.0,0.0
good,ausoca,2,0.06952083,-0.046729952,-0.0022112578,0.06618082126776129
good,ausoca,2-3,0.0044172406,-0.04201752,-0.028629424,0.06965961929223007
good,ausoca,2-5,-0.012395948,-0.065039545,-0.022916274,0.06239149054467385
good,abable,0,0.0,0.0,0.0,0.0
good,abable,2,-0.036277324,-0.16851085,-0.043737445,0.08297825455329898
good,abable,2-3,0.023084313,-0.07093519,0.0027481709,0.08414196045222197
good,abable,2-5,0.017492503,-0.07784435,-0.005356751,0.07242786392995712
good,emada,0,0.0,0.0,0.0,0.0
good,emada,2,0.06930855,-0.028049618,0.016374309,0.06381612699379502
good,emada,2-3,0.024002343,-0.026247054,-0.014242252,0.06125415613040637
good,emada,2-5,0.00013950467,-0.05142571,-0.010944384,0.039333414353873
good,deise,0,0.034406155,-0.06694487,0.012760178,0.05894585158263997
good,deise,2,-0.016294032,-0.06572729,-0.032902934,0.08553825099796007
